Cancer Site,Year,Tumour Type,Tumour Type 2,Tumour Type 3,Basis of Diagnosis,Stage,Stage Detail,Stage Detail 2,Age,Region,Sex,Grade,Nodal Status,Incidence,Population,Incidence Rate,Incidence Rate LCI (95%),Incidence Rate UCI (95%),CT count,CT cohort,CT percentage,CT percentage LCI (95%),CT percentage UCI (95%),RT count,RT cohort,RT percentage,RT percentage LCI (95%),RT percentage UCI (95%),Surgery count,Surgery cohort,Surgery percentage,Surgery percentage LCI (95%),Surgery percentage UCI (95%),CT only count,CT only cohort,CT only percentage,CT only percentage LCI (95%),CT only percentage UCI (95%),RT only count,RT only cohort,RT only percentage,RT only percentage LCI (95%),RT only percentage UCI (95%),Surgery only count,Surgery only cohort,Surgery only percentage,Surgery only percentage LCI (95%),Surgery only percentage UCI (95%),CT and RT count,CT and RT cohort,CT and RT percentage,CT and RT percentage LCI (95%),CT and RT percentage UCI (95%),Surgery and CT count,Surgery and CT cohort,Surgery and CT percentage,Surgery and CT percentage LCI (95%),Surgery and CT percentage UCI (95%),Surgery and RT count,Surgery and RT cohort,Surgery and RT percentage,Surgery and RT percentage LCI (95%),Surgery and RT percentage UCI (95%),Surgery and CT and RT count,Surgery and CT and RT cohort,Surgery and CT and RT percentage,Surgery and CT and RT percentage LCI (95%),Surgery and CT and RT percentage UCI (95%),Other care count,Other care cohort,Other care percentage,Other care percentage LCI (95%),Other care percentage UCI (95%),Initial cohort size,Survival cohort size,Net survival 03m,Net survival 03m LCI,Net survival 03m UCI,Crude survival 03m,Crude survival 03m LCI,Crude survival 03m UCI,Net survival 06m,Net survival 06m LCI,Net survival 06m UCI,Crude survival 06m,Crude survival 06m LCI,Crude survival 06m UCI,Net survival 09m,Net survival 09m LCI,Net survival 09m UCI,Crude survival 09m,Crude survival 09m LCI,Crude survival 09m UCI,Net survival 12m,Net survival 12m LCI,Net survival 12m UCI,Crude survival 12m,Crude survival 12m LCI,Crude survival 12m UCI,Net survival 24m,Net survival 24m LCI,Net survival 24m UCI,Crude survival 24m,Crude survival 24m LCI,Crude survival 24m UCI,Net survival 36m,Net survival 36m LCI,Net survival 36m UCI,Crude survival 36m,Crude survival 36m LCI,Crude survival 36m UCI,Net survival 48m,Net survival 48m LCI,Net survival 48m UCI,Crude survival 48m,Crude survival 48m LCI,Crude survival 48m UCI,Net survival 60m,Net survival 60m LCI,Net survival 60m UCI,Crude survival 60m,Crude survival 60m LCI,Crude survival 60m UCI,Routes Population,Screening,Screening percentage,Screening LCI,Screening UCI,Two Week Wait,Two Week Wait percentage,Two Week Wait LCI,Two Week Wait UCI,GP Referral,GP Referral percentage,GP Referral LCI,GP Referral UCI,Other Outpatient,Other Outpatient percentage,Other Outpatient LCI,Other Outpatient UCI,Inpatient Elective,Inpatient Elective percentage,Inpatient Elective LCI,Inpatient Elective UCI,Emergency Presentation,Emergency Presentation percentage,Emergency Presentation LCI,Emergency Presentation UCI,DCO,DCO percentage,DCO LCI,DCO UCI,Unknown Route,Unknown Route percentage,Unknown Route LCI,Unknown Route UCI,Route not classified,Route not classified percentage,Route not classified LCI,Route not classified UCI
Sarcoma,2016,Bone sarcoma,All,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,544,55268067,0.984,0.903,1.071,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,544,0,0,0,0.701,69,12.684,10.147,15.744,163,29.963,26.265,33.942,151,27.757,24.16,31.666,16,2.941,1.818,4.724,96,17.647,14.674,21.074,1,0.184,0.032,1.034,17,3.125,1.96,4.947,31,5.699,4.043,7.975
Sarcoma,2016,Soft tissue sarcoma,All,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,3988,55268067,7.216,6.994,7.443,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,3988,6,0.15,0.069,0.328,835,20.938,19.703,22.228,1272,31.896,30.467,33.359,557,13.967,12.926,15.077,73,1.83,1.458,2.295,645,16.174,15.063,17.349,3,0.075,0.026,0.221,139,3.485,2.959,4.101,458,11.484,10.532,12.511
Sarcoma,2017,All,All,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,4699,55619430,8.448,8.209,8.694,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,4699,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Sarcoma,2017,Bone sarcoma,All,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,577,55619430,1.037,0.954,1.126,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,577,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Sarcoma,2017,Soft tissue sarcoma,All,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,4122,55619430,7.411,7.187,7.641,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,4122,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Sarcoma,2013-2015,All,All,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,13410,162968762,8.229,8.09,8.369,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,13410,22,0.164,0.108,0.248,2405,17.934,17.294,18.593,4764,35.526,34.72,36.34,2186,16.301,15.686,16.936,278,2.073,1.845,2.328,2139,15.951,15.341,16.58,9,0.067,0.035,0.128,553,4.124,3.8,4.474,1054,7.86,7.416,8.327
Sarcoma,2013-2015,Bone sarcoma,All,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,1732,162968762,1.063,1.013,1.114,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,1732,0,0,0,0.221,199,11.49,10.072,13.077,610,35.219,33.005,37.499,457,26.386,24.364,28.512,58,3.349,2.599,4.305,330,19.053,17.273,20.97,2,0.115,0.032,0.42,69,3.984,3.16,5.011,7,0.404,0.196,0.832
Sarcoma,2013-2015,Soft tissue sarcoma,All,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,11678,162968762,7.166,7.036,7.297,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,11678,22,0.188,0.124,0.285,2206,18.89,18.191,19.61,4154,35.571,34.708,36.444,1729,14.806,14.173,15.461,220,1.884,1.653,2.147,1809,15.491,14.846,16.158,7,0.06,0.029,0.124,484,4.145,3.798,4.521,1047,8.966,8.461,9.497
Sarcoma,2014-2016,All,All,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,13485,164371012,8.204,8.066,8.344,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,13485,18,0.133,0.084,0.211,2565,19.021,18.368,19.692,4565,33.852,33.058,34.656,2125,15.758,15.153,16.383,293,2.173,1.94,2.433,2166,16.062,15.452,16.692,10,0.074,0.04,0.136,525,3.893,3.58,4.233,1218,9.032,8.56,9.528
Sarcoma,2014-2016,Bone sarcoma,All,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,1679,164371012,1.021,0.973,1.072,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,1679,0,0,0,0.228,210,12.507,11.01,14.176,551,32.817,30.613,35.1,442,26.325,24.274,28.484,60,3.574,2.786,4.573,313,18.642,16.852,20.576,1,0.06,0.011,0.337,66,3.931,3.102,4.97,36,2.144,1.553,2.954
Sarcoma,2014-2016,Soft tissue sarcoma,All,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,11806,164371012,7.183,7.054,7.313,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,11806,18,0.152,0.096,0.241,2355,19.947,19.236,20.678,4014,34,33.15,34.859,1683,14.255,13.636,14.898,233,1.974,1.738,2.241,1853,15.695,15.05,16.363,9,0.076,0.04,0.145,459,3.888,3.554,4.252,1182,10.012,9.483,10.566
Sarcoma,2015-2017,All,All,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,13710,165673824,8.275,8.137,8.415,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,13710,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Sarcoma,2015-2017,Bone sarcoma,All,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,1678,165673824,1.013,0.965,1.062,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,1678,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Sarcoma,2015-2017,Soft tissue sarcoma,All,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,12032,165673824,7.262,7.133,7.393,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,12032,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Sarcoma,2013,Bone sarcoma,Bone tumours of intermediate behaviour,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,72,53865817,0.134,0.105,0.168,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,72,0,0,0,5.065,1,1.389,0.246,7.457,29,40.278,29.721,51.819,29,40.278,29.721,51.819,2,2.778,0.765,9.574,7,9.722,4.79,18.735,0,0,0,5.065,3,4.167,1.427,11.549,1,1.389,0.246,7.457
Sarcoma,2014,Bone sarcoma,Bone tumours of intermediate behaviour,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,62,54316618,0.114,0.088,0.146,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,62,0,0,0,5.834,0,0,0,5.834,24,38.71,27.585,51.152,21,33.871,23.342,46.282,2,3.226,0.889,11.02,13,20.968,12.684,32.639,0,0,0,5.834,2,3.226,0.889,11.02,0,0,0,5.834
Sarcoma,2015,Bone sarcoma,Bone tumours of intermediate behaviour,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,60,54786327,0.11,0.084,0.141,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,60,0,0,0,6.017,0,0,0,6.017,17,28.333,18.507,40.767,23,38.333,27.088,50.982,3,5,1.715,13.701,15,25,15.777,37.232,0,0,0,6.017,1,1.667,0.295,8.855,1,1.667,0.295,8.855
Sarcoma,2016,Bone sarcoma,Bone tumours of intermediate behaviour,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,58,55268067,0.105,0.08,0.136,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,58,0,0,0,6.212,0,0,0,6.212,22,37.931,26.564,50.797,13,22.414,13.594,34.661,0,0,0,6.212,5,8.621,3.739,18.644,0,0,0,6.212,3,5.172,1.775,14.139,15,25.862,16.346,38.377
Sarcoma,2017,Bone sarcoma,Bone tumours of intermediate behaviour,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,60,55619430,0.108,0.082,0.139,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,60,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Sarcoma,2013-2015,Bone sarcoma,Bone tumours of intermediate behaviour,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,194,162968762,0.119,0.103,0.137,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,194,0,0,0,1.942,1,0.515,0.091,2.862,70,36.082,29.655,43.05,73,37.629,31.114,44.624,7,3.608,1.759,7.259,35,18.041,13.268,24.056,0,0,0,1.942,6,3.093,1.425,6.582,2,1.031,0.283,3.68
Sarcoma,2014-2016,Bone sarcoma,Bone tumours of intermediate behaviour,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,180,164371012,0.11,0.094,0.127,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,180,0,0,0,2.09,0,0,0,2.09,63,35,28.412,42.215,57,31.667,25.315,38.785,5,2.778,1.192,6.337,33,18.333,13.363,24.627,0,0,0,2.09,6,3.333,1.536,7.08,16,8.889,5.545,13.95
Sarcoma,2015-2017,Bone sarcoma,Bone tumours of intermediate behaviour,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,178,165673824,0.107,0.092,0.124,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,178,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
